0,56594
0,74382
0,29378
0,85006
0,63353
0,77693
0,38899
0,116116
0,105915
0,102706
0,12202
0,64484
0,11663
0,14127
0,49335
0,38313
0,29405
0,43619
0,6392
0,84960
1,78063
1,16639
1,68024
1,107270
1,62271
1,82381
1,80799
1,26629
1,3159
1,1957
1,83901
1,103312
1,41710
1,43025
1,114727
1,8166
1,110676
1,50730
1,804
1,25641
13,39334
13,43071
13,114733
13,19853
13,66161
13,65558
13,56817
13,29093
13,9146
13,106611
13,25987
13,92692
13,69213
13,88325
13,76892
13,4527
13,67893
13,24544
13,111668
13,65573
16,93834
16,45083
16,11174
16,54988
16,71760
16,27830
16,65259
16,77046
16,4433
16,56629
16,31220
16,12408
16,43930
16,30400
16,68268
16,83947
16,84062
16,22466
16,29098
16,69624
17,109981
17,58575
17,115178
17,2614
17,21922
17,68465
17,32968
17,3209
17,47360
17,47382
17,8830
17,62959
17,109856
17,116349
17,1797
17,26630
17,20471
17,38242
17,29363
17,108212
25,3384
25,25217
25,37167
25,89529
25,48870
25,103885
25,28823
25,39394
25,27689
25,29014
25,5190
25,62757
25,36257
25,35419
25,106974
25,7109
25,27536
25,59657
25,75553
25,108676
28,59215
28,11060
28,21613
28,2517
28,109873
28,24545
28,27269
28,98830
28,18628
28,52056
28,57657
28,99001
28,56044
28,98257
28,80051
28,116531
28,27579
28,26624
28,49579
28,86558
33,70735
33,111638
33,36783
33,23903
33,58557
33,9923
33,59554
33,83646
33,11229
33,6037
33,71426
33,76413
33,104160
33,48326
33,70945
33,36554
33,51100
33,14831
33,48715
33,64240
45,14233
45,23176
45,38275
45,8912
45,104280
45,61437
45,95130
45,10693
45,85001
45,13391
45,24893
45,90016
45,84995
45,49450
45,920
45,60628
45,14280
45,11598
45,29165
45,37237
49,47383
49,51426
49,13263
49,46359
49,104309
49,109346
49,32033
49,51167
49,68721
49,99232
49,83930
49,100176
49,94148
49,63673
49,51486
49,109332
49,9809
49,65699
49,24918
49,33754
53,53374
53,95485
53,38271
53,103856
53,14049
53,38278
53,79753
53,103735
53,85135
53,101448
53,86557
53,54043
53,49001
53,28309
53,19313
53,13219
53,57090
53,60616
53,84249
53,77770
57,104276
57,99168
57,89780
57,58147
57,45362
57,60351
57,11580
57,81883
57,83649
57,6294
57,12164
57,14790
57,61510
57,30691
57,83649
57,94092
57,75635
57,89424
57,77559
57,105017
60,30287
60,18726
60,114393
60,42331
60,90022
60,75756
60,3977
60,106299
60,78887
60,44379
60,71753
60,58605
60,32052
60,101233
60,20291
60,51466
60,37252
60,49
60,17812
60,97132
61,30389
61,99537
61,83327
61,75035
61,59734
61,36135
61,57723
61,13423
61,113503
61,80185
61,82113
61,80218
61,105374
61,111169
61,50595
61,95160
61,63902
61,20977
61,72802
61,93173
65,20978
65,60860
65,7356
65,20591
65,73904
65,55874
65,83419
65,3145
65,62332
65,34170
65,109488
65,85354
65,61854
65,64016
65,28720
65,87217
65,40908
65,64733
65,22463
65,45403
68,12183
68,51167
68,44379
68,92862
68,14283
68,68398
68,35211
68,74678
68,116492
68,94112
68,1859
68,43385
68,89009
68,27629
68,61626
68,50453
68,116443
68,105285
68,100197
68,26668
72,6323
72,49623
72,108725
72,19781
72,47507
72,44589
72,9892
72,76937
72,9022
72,51007
72,66730
72,27838
72,80128
72,108398
72,67788
72,54016
72,111527
72,15247
72,19623
72,112490
73,94002
73,79009
73,60998
73,3654
73,97196
73,82567
73,23079
73,107557
73,19767
73,99280
73,110566
73,57863
73,36202
73,112438
73,13891
73,19656
73,24271
73,76970
73,54739
73,51691
77,113815
77,109397
77,2655
77,30271
77,57226
77,100795
77,30906
77,101563
77,105235
77,34306
77,91271
77,45840
77,89064
77,49752
77,49084
77,11675
77,5437
77,22469
77,95693
77,33635
84,55570
84,14370
84,105317
84,84057
84,102318
84,4546
84,22297
84,108284
84,13457
84,100296
84,27795
84,60684
84,48500
84,62689
84,36309
84,62699
84,55837
84,14309
84,51495
84,62700
85,39215
85,78815
85,48359
85,94017
85,96069
85,28436
85,69750
85,96079
85,90955
85,71703
85,115382
85,31088
85,105126
85,76774
85,39214
85,83876
85,114405
85,24858
85,39210
85,799
88,17421
88,31622
88,84189
88,111911
88,105764
88,42774
88,97588
88,22735
88,3997
88,16506
88,47916
88,53897
88,33412
88,73256
88,24480
88,35644
88,64136
88,110871
88,33403
88,108329
89,113378
89,78659
89,27534
89,23065
89,60640
89,4168
89,113533
89,68189
89,75696
89,27207
89,102680
89,85497
89,97892
89,97707
89,68252
89,61432
89,6426
89,106147
89,26726
89,68867
92,5937
92,112411
92,60281
92,19772
92,46940
92,82165
92,56337
92,21487
92,7215
92,69151
92,86065
92,3550
92,50967
92,7975
92,64196
92,45908
92,89861
92,22171
92,88088
92,817
93,85785
93,5336
93,27512
93,26645
93,6219
93,51364
93,56641
93,5231
93,96964
93,75774
93,56628
93,78047
93,68643
93,5276
93,96068
93,72703
93,40440
93,34654
93,107226
93,80764
97,103293
97,59666
97,86059
97,86080
97,102316
97,28542
97,14297
97,60704
97,3734
97,113466
97,22302
97,71677
97,14370
97,10772
97,28605
97,19664
97,76932
97,55580
97,997
97,71735
104,89258
104,64718
104,6361
104,78976
104,39385
104,88072
104,25862
104,3654
104,106625
104,33019
104,26664
104,85058
104,113540
104,1882
104,113470
104,93231
104,113514
104,103305
104,85059
104,38360
105,36931
105,85060
105,88907
105,10943
105,83848
105,63213
105,96224
105,36499
105,25223
105,3716
105,42224
105,30759
105,93683
105,37595
105,100929
105,110414
105,7959
105,111951
105,39992
105,30813
108,25386
108,52060
108,12210
108,10795
108,19308
108,1870
108,23612
108,94795
108,96504
108,34405
108,87518
108,90792
108,10363
108,78247
108,19223
108,88296
108,81906
108,83161
108,83091
108,94371
112,57136
112,3174
112,14688
112,4954
112,489
112,84452
112,81402
112,56123
112,49998
112,18318
112,50009
112,75891
112,44798
112,4018
112,93650
112,37721
112,102227
112,18645
112,108922
112,30693
113,70814
113,41633
113,58204
113,3846
113,84168
113,12627
113,114402
113,109992
113,76007
113,107516
113,87082
113,90135
113,73067
113,114735
113,54137
113,60359
113,81733
113,38270
113,100242
113,97579
116,86037
116,64130
116,19259
116,100246
116,14806
116,5466
116,14836
116,11041
116,108134
116,71945
116,17157
116,96973
116,62292
116,90213
116,34824
116,79082
116,90259
116,82076
116,49623
116,71145
117,26906
117,90520
117,53585
117,23896
117,66833
117,78740
117,66277
117,108659
117,109586
117,36972
117,78927
117,51758
117,102683
117,113008
117,26722
117,66272
117,43987
117,16777
117,89045
117,10369
120,23223
120,57287
120,90119
120,35256
120,14301
120,101264
120,32952
120,100974
120,14665
120,101293
120,47406
120,92709
120,65595
120,47383
120,40327
120,106418
120,83932
120,70734
120,52838
120,61097
128,92189
128,77473
128,13065
128,109838
128,73434
128,33562
128,65268
128,69462
128,74898
128,101515
128,47261
128,77966
128,112150
128,89287
128,21906
128,114192
128,5432
128,114267
128,113427
128,92286
129,107853
129,48649
129,26672
129,10940
129,19698
129,16969
129,68820
129,55138
129,88915
129,55266
129,3650
129,38432
129,52341
129,101012
129,65333
129,43915
129,84072
129,63203
129,77942
129,102388
132,107137
132,35857
132,113281
132,69853
132,58582
132,12444
132,40474
132,54101
132,44501
132,112586
132,96343
132,16181
132,100830
132,74909
132,21492
132,32697
132,52005
132,57207
132,41444
132,52943
133,47492
133,80656
133,46502
133,43756
133,100164
133,104467
133,34619
133,91750
133,74100
133,88131
133,44851
133,77150
133,25339
133,2261
133,81072
133,116119
133,63288
133,11814
133,107747
133,4943
136,89536
136,33225
136,22438
136,58629
136,77322
136,75862
136,58628
136,35457
136,86607
136,18790
136,28649
136,21638
136,92359
136,19735
136,107299
136,43484
136,10973
136,8974
136,99188
136,33096
137,1036
137,1015
137,85080
137,81019
137,48527
137,89055
137,46510
137,28617
137,17031
137,79061
137,81058
137,103331
137,112492
137,75953
137,78990
137,39421
137,6388
137,21447
137,1021
137,7258
140,12088
140,70269
140,87135
140,53419
140,102101
140,61787
140,43569
140,82459
140,4914
140,94555
140,95446
140,80203
140,40462
140,110359
140,84137
140,84972
140,28657
140,41540
140,88438
140,47554
144,86230
144,101485
144,69012
144,21456
144,25872
144,27772
144,38533
144,111757
144,82156
144,108607
144,15431
144,36561
144,109518
144,68932
144,53752
144,107558
144,103423
144,25225
144,60883
144,100524
153,10083
153,108559
153,13464
153,100514
153,18825
153,79917
153,54660
153,71735
153,31415
153,87200
153,25128
153,48736
153,101512
153,40433
153,59860
153,1068
153,93952
153,69992
153,89339
153,17971
160,43584
160,9654
160,2345
160,1941
160,41416
160,107565
160,8055
160,31298
160,37574
160,105438
160,37380
7,108039
7,73289
7,16918
7,94138
7,90859
7,88015
7,82918
7,45881
7,89599
7,58582
7,42239
7,114934
7,87005
7,100190
7,25347
7,15190
7,90652
7,55087
7,74874
7,60155
11,76578
11,48374
11,107204
11,90709
11,15687
11,33474
11,53967
11,12965
11,68012
11,38827
11,97707
11,78555
11,47390
11,115324
11,29911
11,32021
11,101194
11,61649
11,111456
11,21260
14,108922
14,37571
14,35845
14,111231
14,114162
14,71401
14,48395
14,5971
14,35761
14,83964
14,32792
14,98174
14,42239
14,38853
14,2736
14,9754
14,109509
14,54590
14,80574
14,89659
19,53463
19,48416
19,58810
19,102138
19,41373
19,113307
19,48287
19,66664
19,35193
19,69730
19,80780
19,22155
19,77757
19,13356
19,15963
19,74792
19,41052
19,51356
19,55515
19,115416
23,115908
23,22954
23,56553
23,28194
23,73876
23,84483
23,45961
23,67597
23,2565
23,95491
23,17815
23,17272
23,38841
23,17598
23,46351
23,52059
23,86041
23,28479
23,23051
23,99377
26,63869
26,111398
26,36250
26,55796
26,55152
26,69379
26,83400
26,109910
26,93638
26,57502
26,54978
26,51167
26,17521
26,104470
26,4538
26,20339
26,49968
26,83050
26,87795
26,66445
27,94765
27,85869
27,48386
27,112530
27,26736
27,74427
27,116214
27,44721
27,5165
27,7035
27,94701
27,53294
27,12473
27,82902
27,99517
27,13359
27,27280
27,8891
27,85579
27,73008
31,76370
31,92999
31,57150
31,3858
31,45874
31,14733
31,6905
31,112477
31,17224
31,95143
31,14465
31,81567
31,77035
31,88937
31,34196
31,94183
31,77153
31,51041
31,42377
31,71500
35,29350
35,32033
35,71759
35,102239
35,27499
35,93164
35,21353
35,60596
35,105261
35,69741
35,100186
35,74727
35,24950
35,56607
35,14280
35,40289
35,111215
35,91035
35,80932
35,914
51,94130
51,99507
51,99188
51,77960
51,69745
51,54678
51,60899
51,29126
51,6254
51,24129
51,46428
51,44582
51,12708
51,47750
51,30715
51,106320
51,61869
51,34337
51,69294
51,80568
58,62327
58,13629
58,5978
58,93225
58,77169
58,106500
58,83141
58,48763
58,23278
58,74123
58,50779
58,113537
58,17110
58,90091
58,80175
58,63204
58,24215
58,77070
58,55804
58,64775
59,31151
59,28266
59,110011
59,31309
59,115931
59,13722
59,42849
59,102094
59,11572
59,74490
59,29500
59,54104
59,111140
59,45592
59,61089
59,63662
59,63948
59,81751
59,10798
59,11289
63,113104
63,114721
63,102600
63,20377
63,41477
63,4688
63,68395
63,20176
63,58086
63,65991
63,87086
63,76919
63,91391
63,68723
63,111466
63,89135
63,54025
63,36415
63,98601
63,72469
66,24962
66,20543
66,91231
66,59648
66,77803
66,15026
66,29332
66,67686
66,116434
66,103207
66,66508
66,52464
66,94133
66,80984
66,93206
66,11657
66,112320
66,16568
66,107351
66,8843
70,59226
70,93706
70,95931
70,57584
70,112562
70,114745
70,28103
70,41624
70,113512
70,52841
70,44464
70,8962
70,114876
70,49715
70,18901
70,42354
70,113523
70,54598
70,28669
70,21891
71,20736
71,71965
71,17828
71,116531
71,23398
71,26055
71,64849
71,113748
71,95471
71,13215
71,90715
71,73094
71,53745
71,67234
71,115934
71,112579
71,48961
71,6637
71,111406
71,43517
75,68340
75,25444
75,62701
75,4862
75,57818
75,113443
75,96317
75,38606
75,72479
75,32317
75,8328
75,84037
75,18883
75,85526
75,69367
75,25712
75,98422
75,91594
75,43747
75,24944
78,43551
78,71805
78,38798
78,60431
78,14481
78,77644
78,15196
78,66545
78,100866
78,25712
78,77853
78,45641
78,14577
78,58458
78,80018
78,43830
78,10798
78,112168
78,87712
78,37536
83,95102
83,67548
83,91911
83,93002
83,19798
83,56867
83,60538
83,73731
83,82991
83,113691
83,91328
83,8862
83,50054
83,13970
83,104070
83,67144
83,22609
83,3744
83,108443
83,86035
86,13648
86,4046
86,25847
86,33237
86,16128
86,21597
86,88081
86,37772
86,52126
86,13072
86,6754
86,114329
86,104827
86,113267
86,76405
86,21942
86,61995
86,89956
86,75553
86,34558
91,9517
91,89323
91,17610
91,10822
91,44101
91,99766
91,34428
91,80562
91,82112
91,23652
91,77150
91,33789
91,63329
91,83649
91,28923
91,111587
91,109840
91,46599
91,77827
91,2952
102,83962
102,8507
102,28056
102,54425
102,66409
102,132
102,112069
102,8445
102,18329
102,68606
102,91271
102,5088
102,13078
102,30258
102,59831
102,63736
102,18635
102,19815
102,28192
102,69814
110,114840
110,16641
110,109037
110,116291
110,3749
110,77070
110,112496
110,44015
110,107391
110,41441
110,13516
110,58891
110,67778
110,113139
110,22650
110,9530
110,71
110,79554
110,27614
110,68543
111,18317
111,69198
111,27196
111,105803
111,113401
111,13686
111,32841
111,95615
111,53139
111,511
111,36780
111,19156
111,53976
111,88565
111,71297
111,115902
111,33432
111,102724
111,15228
111,12935
114,87314
114,54113
114,49972
114,62245
114,48960
114,74354
114,6455
114,52496
114,19658
114,91919
114,112566
114,30672
114,4918
114,24764
114,24049
114,59734
114,89546
114,136
114,113789
114,71168
126,36340
126,67801
126,111503
126,17035
126,46537
126,79034
126,58715
126,2852
126,103324
126,49536
126,49601
126,61742
126,4579
126,8105
126,65783
126,83040
126,103341
126,54633
126,103321
126,38384
127,107347
127,71796
127,9084
127,90604
127,40609
127,11695
127,82091
127,38362
127,41699
127,100435
127,39344
127,42470
127,69846
127,75915
127,57650
127,51817
127,33516
127,107496
127,98671
127,99222
130,116590
130,82039
130,16145
130,83051
130,25022
130,81012
130,38384
130,84093
130,47515
130,78002
130,10811
130,48530
130,91178
130,87116
130,65792
130,10809
130,112487
130,65793
130,97276
130,13499
131,33295
131,51627
131,77021
131,47515
131,81069
131,66961
131,100535
131,39512
131,38606
131,44473
131,107526
131,26122
131,9921
131,31239
131,79032
131,76922
131,25216
131,75899
131,53584
131,65846
135,90283
135,112640
135,14395
135,46012
135,111920
135,58299
135,78892
135,44681
135,76484
135,18626
135,37655
135,43891
135,22004
135,82935
135,16715
135,21057
135,39183
135,106379
135,9231
135,16572
138,39545
138,107821
138,79084
138,86488
138,67179
138,50054
138,103300
138,21574
138,2832
138,114249
138,21584
138,51628
138,105308
138,83532
138,81521
138,93542
138,13495
138,115330
138,115872
138,478
139,31243
139,84075
139,32150
139,96317
139,97256
139,103312
139,14343
139,91202
139,76922
139,99294
139,10842
139,5522
139,36372
139,60722
139,1024
139,107415
139,111494
139,54630
139,13531
139,78990
142,13488
142,71843
142,3667
142,5493
142,62746
142,58702
142,7258
142,61718
142,84080
142,81065
142,88118
142,51541
142,1050
142,12593
142,75911
142,96329
142,96341
142,99302
142,110470
142,17907
143,108245
143,35813
143,65347
143,89054
143,16868
143,104042
143,13449
143,115995
143,108975
143,95300
143,47078
143,70899
143,4403
143,49175
143,6631
143,82986
143,43874
143,16219
143,4673
143,24688
147,111291
147,69197
147,87302
147,60921
147,33167
147,47131
147,73043
147,8957
147,70269
147,84544
147,91771
147,54060
147,104254
147,50288
147,78851
147,111029
147,37231
147,8906
147,109824
147,5015
150,27761
150,99786
150,43172
150,9381
150,36257
150,43680
150,34302
150,10561
150,66073
150,14906
150,41577
150,63838
150,9899
150,74027
150,105756
150,58885
150,51264
150,20523
150,109469
150,78419
159,37342
159,61747
159,55684
159,101869
159,33172
159,15241
159,99226
159,18024
159,30296
159,21467
159,48553
159,20670
159,46509
159,33242
159,53745
159,90071
159,7366
159,99506
159,74091
159,71049
163,88161
163,95146
163,5539
163,54695
163,85135
163,48574
163,23295
163,91300
163,113667
163,113649
163,111590
163,90213
163,43598
163,114587
163,90213
163,107113
163,106487
163,43530
163,106491
163,112585
166,11711
166,32289
166,39602
166,29573
166,85105
166,91193
166,63780
166,76981
166,16181
166,39583
166,7317
166,48763
166,112540
166,54783
166,56739
166,21565
166,100382
166,22438
166,104370
166,81829
171,29504
171,11245
171,93263
171,95399
171,36397
171,77655
171,92304
171,35016
171,92988
171,99906
171,98786
171,35237
171,7528
171,50573
171,11636
171,34014
171,16276
171,94254
171,101410
171,52718
175,1956
175,102375
175,109456
175,80908
175,84103
175,108525
175,92833
175,96400
175,106267
175,17107
175,106518
175,109085
175,48974
175,99386
175,78073
175,41453
175,61833
175,10718
175,102375
175,101359
178,61092
178,23273
178,55642
178,63973
178,54543
178,48638
178,64786
178,63988
178,54722
178,39780
178,34116
178,3837
178,116722
178,100436
178,72363
178,91266
178,63718
178,102501
178,85009
178,40706
179,80054
179,3728
179,83129
179,53640
179,94261
179,82070
179,21505
179,15327
179,88175
179,61825
179,54727
179,46593
179,26005
179,51651
179,44542
179,16832
179,60821
179,74957
160,26040
160,17125
160,1965
160,70913
160,14349
160,76970
160,41629
160,6254
160,26058
165,24159
165,47532
165,93286
165,9000
165,33151
165,103376
165,79070
165,38370
165,48652
165,7344
165,37521
165,32190
165,36523
165,100257
165,67820
165,89106
165,49622
165,32180
165,48691
165,13570
169,74952
169,327
169,55772
169,52167
169,15314
169,54613
169,6388
169,102358
169,44515
169,97390
169,94255
169,9047
169,4665
169,31297
169,55782
169,41428
169,16088
169,26888
169,110756
169,12614
177,36485
177,100532
177,81097
177,9102
177,55809
177,3790
177,83190
177,60812
177,51752
177,71967
177,56618
177,26005
177,18377
177,46609
177,4651
177,110506
177,28571
177,55756
177,74954
177,46609
184,32288
184,11333
184,85091
184,101316
184,47099
184,59289
184,13937
184,107607
184,31008
184,101814
184,76939
184,37964
184,87108
184,104801
184,103815
184,107747
184,30275
184,108528
184,107338
184,67640
188,84213
188,64926
188,14401
188,97397
188,82362
188,8204
188,17999
188,54741
188,17165
188,16270
188,9126
188,16271
188,34849
188,51587
188,27796
188,54742
188,85095
188,42479
188,84169
188,86208
189,76319
189,101590
189,34460
189,89885
189,32966
189,90162
189,58131
189,5574
189,30545
189,20122
189,78114
189,104997
189,13121
189,21920
189,9517
189,52486
189,76073
189,16998
189,34053
189,55208
192,89553
192,14310
