1,686
1,2807
1,2850
1,953
1,2052
1,2407
1,3684
1,3850
1,1071
1,4215
1,306
1,3078
1,76
1,4460
1,2680
1,3924
1,930
1,2916
1,3567
1,4935
2,2053
2,3201
2,3037
2,4631
2,4491
2,2167
2,2072
2,305
2,3657
2,2168
2,2971
2,1506
2,4313
2,3496
2,2267
2,4129
2,4465
2,3883
2,4579
2,663
3,2003
3,3466
3,78
3,3901
3,3978
3,4685
3,4551
3,4115
3,4238
3,678
3,3719
3,3853
3,4720
3,4538
3,1396
3,2413
3,1555
3,2507
3,1252
3,128
5,2075
5,798
5,1783
5,2249
5,4744
5,1840
5,394
5,1007
5,662
5,4551
5,3560
5,3265
5,4632
5,4116
5,436
5,4224
5,4355
5,787
5,3105
5,3201
7,1523
7,4173
7,827
7,1275
7,41
7,4876
7,541
7,4598
7,962
7,1324
7,4988
7,3206
7,1964
7,4838
7,3766
7,69
7,2582
7,4656
7,179
7,4442
11,2391
11,269
11,1413
11,962
11,4893
11,2002
11,3060
11,2296
11,2693
11,3473
11,3782
11,2361
11,4720
11,4862
11,4281
11,4935
11,1051
11,332
11,624
11,3477
13,2657
13,3704
13,1140
13,4899
13,2340
13,3799
13,2711
13,2642
13,805
13,264
13,2440
13,913
13,2651
13,4540
13,1729
13,1199
13,4734
13,4797
13,3452
13,2397
14,611
14,1260
14,317
14,4987
14,2293
14,4271
14,4786
14,3164
14,4151
14,925
14,3869
14,4193
14,489
14,3720
14,547
14,3422
14,4786
14,4985
14,4348
14,1745
16,4094
16,4692
16,4034
16,139
16,1571
16,3279
16,2700
16,3511
16,3104
16,526
16,3556
16,2895
16,1869
16,4148
16,3435
16,33
16,4265
16,2738
16,2577
16,4968
18,4117
18,1026
18,3602
18,2913
18,1615
18,2150
18,4431
18,503
18,3593
18,1970
18,927
18,2510
18,707
18,4499
18,2607
18,3642
18,1509
18,4489
18,4301
18,948
19,1099
19,408
19,2397
19,4603
19,1716
19,3822
19,1810
19,4787
19,1735
19,3021
19,3095
19,4399
19,3137
19,4618
19,2003
19,983
19,1466
19,1032
19,3638
19,2864
22,2570
22,1633
22,1870
22,4562
22,2187
22,4055
22,2026
22,1675
22,1546
22,2077
22,2672
22,1297
22,4187
22,1005
22,2188
22,833
22,634
22,1822
22,899
22,2635
24,4671
24,1705
24,3438
24,3500
24,2159
24,1902
24,1030
24,2750
24,4485
24,763
24,4805
24,3782
24,4070
24,1806
24,1550
24,1198
24,2798
24,3704
24,3525
24,895
25,2981
25,2709
25,3258
25,1999
25,1156
25,2396
25,476
25,4083
25,913
25,3627
25,4758
25,4086
25,3843
25,3782
25,2358
25,1437
25,4260
25,4342
25,2160
25,3168
26,4823
26,4318
26,3010
26,208
26,1083
26,964
26,4918
26,3614
26,1228
26,1941
26,3517
26,1228
26,1180
26,2424
26,3010
26,2357
26,3290
26,2737
26,595
26,1070
27,4354
27,1695
27,306
27,3938
27,1528
27,153
27,462
27,1038
27,3757
27,236
27,2414
27,1609
27,3628
27,4315
27,1303
27,2677
27,2472
27,4531
27,2965
27,4429
28,4314
28,1920
28,2916
28,1197
28,3719
28,4895
28,1641
28,1628
28,4693
28,3983
28,4043
28,4922
28,383
28,3242
28,4988
28,979
28,998
28,4185
28,168
28,3114
29,2758
29,3414
29,358
29,3465
29,359
29,1199
29,465
29,278
29,4793
29,278
29,1843
29,2860
29,1625
29,2446
29,4253
29,2629
29,4087
29,4577
29,2594
29,1914
31,1491
31,1291
31,3889
31,4283
31,3583
31,1573
31,3686
31,1364
31,2627
31,719
31,966
31,2051
31,793
31,3954
31,682
31,4044
31,3360
31,2625
31,1854
31,1423
33,4413
33,1957
33,965
33,718
33,4532
33,4064
33,161
33,4308
33,798
33,1435
33,4211
33,2920
33,1692
33,2123
33,407
33,2267
33,3523
33,4428
33,1520
33,631
34,705
34,260
34,2352
34,3049
34,3266
34,4518
34,4748
34,2137
34,2819
34,882
34,2402
34,1263
34,1797
34,4183
34,2308
34,208
34,2165
34,3408
34,109
34,2206
35,433
35,2122
35,4445
35,4770
35,2398
35,444
35,3812
35,4768
35,3493
35,2746
35,2003
35,4964
35,2875
35,3328
35,4954
35,2174
35,580
35,3523
35,3847
35,1780
38,4168
38,4970
38,555
38,4185
38,1184
38,4774
38,3672
38,4576
38,39
38,1064
38,2864
38,3314
38,3417
38,4327
38,4862
38,4569
38,3999
38,4357
38,4575
38,2376
39,2837
39,2711
39,1274
39,3133
39,3926
39,3740
39,1111
39,1917
39,4984
39,1102
39,364
39,269
39,160
39,47
39,2420
39,73
39,2524
39,4315
39,4983
39,1100
41,1071
41,782
41,2669
41,2407
41,1510
41,882
41,3242
41,74
41,4982
41,4777
41,2542
41,4017
41,4076
41,3053
41,4863
41,3662
41,4717
41,4018
41,4398
41,2796
45,2781
45,2632
45,1643
45,4797
45,2502
45,2004
45,3167
45,3534
45,202
45,1137
45,3110
45,2453
45,130
45,730
45,1238
45,1902
45,4146
45,1989
45,2470
45,2398
46,571
46,3344
46,3985
46,3333
46,3967
46,275
46,1017
46,4800
46,3967
46,2592
46,2764
46,1796
46,3064
46,3800
46,2468
46,3985
46,1163
46,446
46,929
46,3334
47,1797
47,161
47,2972
